Time, ID, Bus, Data
156521344,4294001,98,0000000000000180
156524223,421400B,98,00863E0440000000
156537803,4214006,98,0000000000000000
156557422,621401A,98,0005010000000000
156561103,4214001,98,0000906004DA2000
156564042,6314000,98,0000000000000000
156571183,4294001,98,0000000000000180
156597561,4394100,98,7EC7EA0003FD8000
156611102,4214001,98,0000906004DA1F00
156616861,4394000,98,00000043
156619400,2214000,98,806800000000
156622281,421400B,98,00863E0440000000
156625200,4294001,98,0000000000000180
156637740,4214006,98,0000000000000000
156645840,C214003,98,004104012013
156661120,4214001,98,0000906004DA2000
156663879,6264000,98,0A1ED07F93232100
156671179,4294001,98,0000000000000180
156682499,6214000,98,2C004000003A0B00
156697639,4394100,98,7EC7EB0003FC8000
156711117,4214001,98,0000906004D31F00
156713996,63D4000,98,565B000006C00000
156716957,4394000,98,00000043
156721177,4294001,98,0000000000000180
156724057,421400B,98,00863E0440000000
156737796,4214006,98,0000000000000000
156742576,6254000,98,80FFFF00FFFFFF00
156746197,C054003,98,1781CAE188E70000
156761115,4214001,98,0000906004D31F00
156771196,4294001,98,0000000000000180
156797594,4394100,98,7EA7EC0003FC8000
156807415,621401A,98,0005010000000000
156811135,4214001,98,0000906004DA2000
156814074,6314000,98,0000000000000000
156816894,4394000,98,00000043
156821213,4294001,98,0000000000000180
156824094,421400B,98,00863E0440000000
156837712,4214006,98,0000000000000000
156843993,621400A,98,0000
156846892,6314003,98,2010300000000000
156861192,4214001,98,0000906004DA2000
156867252,2214000,98,806800000000
156871252,4294001,98,0000000000000180
156897571,4394100,98,7EA7EB0003FD8000
156911170,4214001,98,0000906004D01F00
156916851,4394000,98,00000043
156921271,4294001,98,0000000000000180
156924154,421400B,98,00863E0440000000
156932490,6214000,98,2C004000003A0B00
156937709,4214006,98,0000000000000000
156946249,A3D4003,98,2CA5100380000000
156957649,6284000,98,0000000000000000
156961170,4214001,98,0000906004D01F00
156971229,4294001,98,0000000000000180
156992468,6254000,98,80FFFF00FFFFFF00
156997588,4394100,98,7EA7EA0003FD8000
157011167,4214001,98,0000906004D01F00
157016827,4394000,98,00000043
157021227,4294001,98,0000000000000180
157024125,421400B,98,00863E0440000000
157037786,4214006,98,0000000000000000
157046265,A354003,98,2CA5100380000000
157057606,621401A,98,0005010000000000
157061145,4214001,98,0000906004D31F00
157064084,6314000,98,0000000000000000
157071244,4294001,98,0000000000000180
157097543,4394100,98,7EB7EB0003FD8000
157111143,4214001,98,0000906004D32000
157116823,4394000,98,00000043
157119363,2214000,98,806800000000
157122243,421400B,98,00863E0440000000
157125162,4294001,98,0000000000000180
157137702,4214006,98,0000000000000000
157146302,A194003,98,0000400000000000
157161182,4214001,98,0000906004DA2000
157163961,6264000,98,0A1ED07F93242100
157171260,4294001,98,0000000000000180
157182561,6214000,98,2C004000003A0B00
157197700,4394100,98,7EC7EB0003FC8000
157211179,4214001,98,0000906004DA1F00
157214063,63D4000,98,565B000006C00000
157216940,4394000,98,00000043
157221259,4294001,98,0000000000000180
157224139,421400B,98,00863E0440000000
157237718,4214006,98,0000000000000000
157242540,6254000,98,80FFFF00FFFFFF00
157246218,C394003,98,C202000008016000
157261179,4214001,98,0000906004DA1F00
157271279,4294001,98,0000000000000180
157281317,C3D4000,98,1E11
157297577,4394100,98,7EB7EA0003FD8000
157307417,621401A,98,0005010000000000
157311216,4214001,98,0000906004D32000
157314156,6314000,98,0000000000000000
157316836,4394000,98,00000043
157321336,4294001,98,0000000000000180
157324216,421400B,98,00863E0440000000
157334315,E094000,98,001E04401C4B
157337696,4214006,98,0000000000000000
157340176,E094003,98,001E
157343215,E094020,98,000A
157344996,E09400A,98,001E
157347894,6314003,98,2010300000000000
157349676,621400A,98,0000
157351776,6314020,98,080000A8
157353555,E09401A,98,001E
157361215,4214001,98,0000906004D31F00
157367236,2214000,98,806800000000
157371356,4294001,98,0000000000000180
157397554,4394100,98,7EA7EA0003FD8000
157411213,4214001,98,0000906004D71F00
157416813,4394000,98,00000043
157421293,4294001,98,0000000000000180
157424173,421400B,98,00863E0440000000
157432473,6214000,98,2C004000003A0B00
157437693,4214006,98,0000000000000000
157457632,6284000,98,0000000000000000
157461212,4214001,98,0000906004D71F00
157471292,4294001,98,0000000000000180
157492450,6254000,98,80FFFF00FFFFFF00
157497530,4394100,98,7EC7EB0003FD8000
157507631,2294000,98,0000000000000000
157511210,4214001,98,0000906004D31F00
157516811,4394000,98,00000043
157521311,4294001,98,0000000000000180
157524209,421400B,98,00863E0440000000
157537709,4214006,98,0000000000000000
157557410,621401A,98,0005010000000000
157561208,4214001,98,0000906004D32000
157564148,6314000,98,0000000000000000
157571308,4294001,98,0000000000000180
157597586,4394100,98,7EA7EB0003FD8000
157611227,4214001,98,0000906004D32000
157616866,4394000,98,00000043
157619406,2214000,98,806800000000
157622326,4294001,98,0000000000000180
157625206,421400B,98,00863E0440000000
157637705,4214006,98,0000000000000000
157645825,C214003,98,004104012013
157661224,4214001,98,0000906004E12000
157664024,6264000,98,0A1ED07FB3222200
157671345,4294001,98,0000000000000180
157682545,6214000,98,2C004000003A0B00
157697723,4394100,98,7EC7EA0003FD8000
157711243,4214001,98,0000906004E12000
157714123,63D4000,98,565B000006C00000
157717043,4394000,98,00000043
157721344,4294001,98,0000000000000180
157725223,421400B,98,00863E0440000000
157737921,4214006,98,0000000000000000
157742602,6254000,98,80FFFF00FFFFFF00
157746162,C054003,98,1781CAE188E70000
157761281,4214001,98,0000906004E81F00
157771340,4294001,98,0000000000000180
157797779,4394100,98,7EA7EA0003FC8000
157807399,621401A,98,0005010000000000
157811302,4214001,98,0000906004E82000
157814239,6314000,98,0000000000000000
157817039,4394000,98,00000043
157821380,4294001,98,0000000000000180
157824259,421400B,98,00863E0440000000
157837879,4214006,98,0000000000000000
157844040,621400A,98,0000
157846937,6314003,98,2010300000000000
157861357,4214001,98,0000906004E82000
157867317,2214000,98,806800000000
157871336,4294001,98,0000000000000180
157897556,4394100,98,7EC7EB0003FC8000
157911276,4214001,98,0000906004E81F00
157916796,4394000,98,00000043
157921376,4294001,98,0000000000000180
157924255,421400B,98,00863E0440000000
157932455,6214000,98,2C004000003A0B00
157937675,4214006,98,0000000000000000
157946235,A3D4003,98,2CA5100380000000
157957595,6284000,98,0000000000000000
157961334,4214001,98,0000906004E81F00
157971373,4294001,98,0000000000000180
157992432,6254000,98,80FFFF00FFFFFF00
157997533,4394100,98,7EB7EA0003FD8000
158011272,4214001,98,0000906004DE1F00
158016792,4394000,98,00000043
158021372,4294001,98,0000000000000180
158024252,421400B,98,00863E0440000000
158037651,4214006,98,0000000000000000
158046252,A354003,98,2CA5100380000000
158057592,621401A,98,0005010000000000
158061292,4214001,98,0000906004DE2000
158064232,6314000,98,0000000000000000
158071372,4294001,98,0000000000000180
158097550,4394100,98,7EB7EA0003FD8000
158111290,4214001,98,0000906004F02000
158116789,4394000,98,00000043
158119330,2214000,98,806800000000
158122249,4294001,98,0000000000000180
158125130,421400B,98,00863E0440000000
158137629,4214006,98,0000000000000000
158146289,A194003,98,0000400000000000
158161329,4214001,98,0000906004F01F00
158164089,6264000,98,0A1ECF7F93262300
158171389,4294001,98,0000000000000180
158182428,6214000,98,2C004000003A0B00
158197469,4394100,98,7ED7EB0003FD8000
158211328,4214001,98,0000906004F01F00
158214209,63D4000,98,565B000006C00000
158216789,4394000,98,00000043
158221406,4294001,98,0000000000000180
158224287,421400B,98,00863E0440000000
158237626,4214006,98,0000000000000000
158242426,6254000,98,80FFFF00FFFFFF00
158246207,C394003,98,C202000008016000
158261307,4214001,98,0000906004E51F00
158271667,4294001,98,0000000000000180
158281387,C3D4000,98,1E11
158297625,4394100,98,7EB7EB0003FD8000
158307406,621401A,98,0005010000000000
158311326,4214001,98,0000906004E51F00
158314264,6314000,98,0000000000000000
158316905,4394000,98,00000043
158321405,4294001,98,0000000000000180
158324285,421400B,98,00863E0440000000
158334364,E094000,98,001E04401C4B
158337684,4214006,98,0000000000000000
158340144,E094003,98,001E
158343224,E094020,98,000A
158345004,E09400A,98,001E
158347905,6314003,98,2010300000000000
158349685,621400A,98,0000
158351825,6314020,98,1000009C
158353605,E09401A,98,001E
158361343,4214001,98,0000906004E52000
158367204,2214000,98,806800000000
158371422,4294001,98,0000000000000180
158397502,4394100,98,7EC7EA0003FC8000
158411381,4214001,98,0000906004E52000
158416762,4394000,98,00000043
158421461,4294001,98,0000000000000180
158424341,421400B,98,00863E0440000000
158432421,6214000,98,2C004000003A0B00
158437661,4214006,98,0000000000000000
158457561,6284000,98,0000000000000000
158461321,4214001,98,0000906004EC2000
158471419,4294001,98,0000000000000180
158492419,6254000,98,80FFFF00FFFFFF00
158497479,4394100,98,7EB7EB0003FD8000
158507598,2294000,98,0000000000000000
158511338,4214001,98,0000906004EC1F00
158516758,4394000,98,00000043
158521438,4294001,98,0000000000000180
158524317,421400B,98,00863E0440000000
158537597,4214006,98,0000000000000000
158557396,621401A,98,0005010000000000
158561337,4214001,98,0000906004F72000
158564276,6314000,98,0000000000000000
158571435,4294001,98,0000000000000180
158597475,4394100,98,7EC7EA0003FD8000
158611334,4214001,98,0000906004F72000
158616774,4394000,98,00000043
158619314,2214000,98,806800000000
158622234,4294001,98,0000000000000180
158625114,421400B,98,00863E0440000000
158637654,4214006,98,0000000000000000
158645813,C214003,98,004104012013
158661373,4214001,98,0000906004F72000
158664114,6264000,98,0A1ECF7F93232300
158671452,4294001,98,0000000000000180
158682432,6214000,98,2C004000003A0B00
158697450,4394100,98,7EB7EB0003FC8000
158711371,4214001,98,0000906004F02000
158714250,63D4000,98,565B000006C00000
158716791,4394000,98,00000043
158721450,4294001,98,0000000000000180
158724331,421400B,98,00863E0440000000
158737651,4214006,98,0000000000000000
158742490,6254000,98,80FFFF00FFFFFF00
158746150,C054003,98,1781CAE188E70000
158761389,4214001,98,0000906004F02000
158771468,4294001,98,0000000000000180
158797588,4394100,98,7EA7EA0003FD8000
158807388,621401A,98,0005010000000000
158811388,4214001,98,0000906005102000
158814327,6314000,98,0000000000000000
158816807,4394000,98,00000043
158821487,4294001,98,0000000000000180
158824367,421400B,98,00863E0440000000
158837547,4214006,98,0000000000000000
158844067,621400A,98,0000
158846967,6314003,98,2010300000000000
158861467,4214001,98,0000906005102000
158867147,2214000,98,806800000000
158871530,4294001,98,0000000000000180
158897425,4394100,98,7EB7EB0003FD8000
158911425,4214001,98,00009060051A2000
158916764,4394000,98,00000043
158921485,4294001,98,0000000000000180
158924365,421400B,98,00863E0440000000
158932405,6214000,98,2C004000003A0B00
158937524,4214006,98,0000000000000000
158946204,A3D4003,98,2CA5100380000000
158957543,6284000,98,0000000000000000
158961384,4214001,98,00009060051A2000
158971782,4294001,98,0000000000000180
158992401,6254000,98,80FFFF00FFFFFF00
158997462,4394100,98,7EA7EB0003FC8000
159011382,4214001,98,00009060051A2000
159016741,4394000,98,00000043
159021501,4294001,98,0000000000000180
159024401,421400B,98,00863E0440000000
159037540,4214006,98,0000000000000000
159046241,A354003,98,2CA5100380000000
159057581,621401A,98,0005010000000000
159061420,4214001,98,0000906005132000
159064360,6314000,98,0000000000000000
159071500,4294001,98,0000000000000180
159097459,4394100,98,7EC7EB0003FC8000
159111420,4214001,98,0000906005132000
159116719,4394000,98,00000043
159119259,2214000,98,806800000000
159122178,4294001,98,0000000000000180
159125058,421400B,98,00863E0440000000
159137618,4214006,98,0000000000000000
159146278,A194003,98,0000400000000000
159161398,4214001,98,00009060051A2000
159164158,6264000,98,0A1ED07F93222300
159171518,4294001,98,0000000000000180
159182418,6214000,98,2C004000003A0B00
159197536,4394100,98,7EB7EB0003FC8000
159211417,4214001,98,00009060051A2000
159214297,63D4000,98,565B000006C00000
159216857,4394000,98,00000043
159221516,4294001,98,0000000000000180
159224397,421400B,98,00863E0440000000
159237655,4214006,98,0000000000000000
159242515,6254000,98,80FFFF00FFFFFF00
159246195,C394003,98,C202000008016000
159261436,4214001,98,0000906005172000
159271534,4294001,98,0000000000000180
159281334,C3D4000,98,1E11
159297534,4394100,98,7EA7EA0003FD8000
159307374,621401A,98,0005010000000000
159311495,4214001,98,0000906005172000
159314434,6314000,98,0000000000000000
159316735,4394000,98,00000043
159321574,4294001,98,0000000000000180
159324514,421400B,98,00863E0440000000
159334233,E094000,98,001E04401C4B
159337553,4214006,98,0000000000000000
159340132,E094003,98,001E
159343213,E094020,98,000A
159344994,E09400A,98,001E
159347893,6314003,98,2010300000000000
159349673,621400A,98,0000
159351774,6314020,98,1800009C
159353552,E09401A,98,001E
159361472,4214001,98,0000906005172000
159367112,2214000,98,806800000000
159371572,4294001,98,0000000000000180
159397412,4394100,98,7EB7EB0003FC8000
159411490,4214001,98,0000906005082000
159416750,4394000,98,00000043
159421551,4294001,98,0000000000000180
159424510,421400B,98,00863E0440000000
159432390,6214000,98,2C004000003A0B00
159437511,4214006,98,0000000000000000
159457509,6284000,98,0000000000000000
159461489,4214001,98,0000906005082000
159471547,4294001,98,0000000000000180
159492388,6254000,98,80FFFF00FFFFFF00
159497427,4394100,98,7EB7EB0003FC8000
159507508,2294000,98,0000000000000000
159511467,4214001,98,0000906005132000
159516707,4394000,98,00000043
159521566,4294001,98,0000000000000180
159524666,421400B,98,00863E0440000000
159537506,4214006,98,0000000000000000
159557366,621401A,98,0005010000000000
159561486,4214001,98,0000906005132000
159564425,6314000,98,0000000000000000
159571566,4294001,98,0000000000000180
159597384,4394100,98,7EC7EA0003FC8000
159611483,4214001,98,0000906005132000
159616723,4394000,98,00000043
159619263,2214000,98,806800000000
159622184,4294001,98,0000000000000180
159625063,421400B,98,00863E0440000000
159637522,4214006,98,0000000000000000
159645803,C214003,98,004104012013
159661482,4214001,98,00009060051A2000
159664282,6264000,98,0A1ED07F93242400
159671582,4294001,98,0000000000000180
159682400,6214000,98,2C004000003A0B00
159697540,4394100,98,7EB7EB0003FC8000
159711520,4214001,98,0000906005052000
159714399,63D4000,98,565B000006C00000
159716840,4394000,98,00000043
159721579,4294001,98,0000000000000180
159724640,421400B,98,00863E0440000000
159737660,4214006,98,0000000000000000
159742459,6254000,98,80FFFF00FFFFFF00
159746139,C054003,98,1781CAE188E70000
159761537,4214001,98,0000906005052000
159771598,4294001,98,0000000000000180
159797417,4394100,98,7EC7EA0003FC8000
159807357,621401A,98,0005010000000000
159811576,4214001,98,0000906005052000
159814537,6314000,98,0000000000000000
159816697,4394000,98,00000043
159821657,4294001,98,0000000000000180
159824536,421400B,98,00863E0440000000
159837516,4214006,98,0000000000000000
159844096,621400A,98,0000
159846995,6314003,98,2010300000000000
159861515,4214001,98,0000906005012000
159867055,2214000,98,806800000000
159871613,4294001,98,0000000000000180
159897414,4394100,98,7EA7EA0003FC8000
159911533,4214001,98,0000906005012000
159916692,4394000,98,00000043
159921912,4294001,98,0000000000000180
159924792,421400B,98,00863E0440000000
159932371,6214000,98,2C004000003A0B00
159937511,4214006,98,0000000000000000
159946192,A3D4003,98,2CA5100380000000
159957452,6284000,98,0000000000000000
159961530,4214001,98,0000906005102000
159971631,4294001,98,0000000000000180
159992369,6254000,98,80FFFF00FFFFFF00
159997389,4394100,98,7EC7EB0003FC8000
160011549,4214001,98,0000906005102000
160016670,4394000,98,00000043
160021629,4294001,98,0000000000000180
160024689,421400B,98,00863E0440000000
160037488,4214006,98,0000000000000000
160046208,A354003,98,2CA5100380000000
160057568,621401A,98,0005010000000000
160061548,4214001,98,0000906005102000
160064487,6314000,98,0000000000000000
160071626,4294001,98,0000000000000180
160097366,4394100,98,7EA7EA0003FC8000
160111566,4214001,98,0000906005012000
160116686,4394000,98,00000043
160119225,2214000,98,806800000000
160122145,4294001,98,0000000000000180
160125025,421400B,98,00863E0440000000
160137504,4214006,98,0000000000000000
160146244,A194003,98,0000400000000000
160161564,4214001,98,0000906005012000
160164345,6264000,98,0A1ED07F93212400
160171743,4294001,98,0000000000000180
160182463,6214000,98,2C004000003A0B00
160197544,4394100,98,7EC7EB0003FC8000
160211581,4214001,98,0000906004FE1F00
160214462,63D4000,98,565B000006C00000
160216761,4394000,98,00000043
160221661,4294001,98,0000000000000180
160224561,421400B,98,00863E0440000000
160237541,4214006,98,0000000000000000
160242401,6254000,98,80FFFF00FFFFFF00
160246180,C394003,98,C202000008016000
160261660,4214001,98,0000906004FE2000
160271720,4294001,98,0000000000000180
160281219,C3D4000,98,1E11
160297339,4394100,98,7EB7EA0003FC8000
160307357,621401A,98,0005010000000000
160311637,4214001,98,0000906005082000
160314578,6314000,98,0000000000000000
160316719,4394000,98,00000043
160321659,4294001,98,0000000000000180
160324559,421400B,98,00863E0440000000
160334219,E094000,98,001E04401C4B
160337498,4214006,98,0000000000000000
160340119,E094003,98,001E
160343197,E094020,98,000A
160344979,E09400A,98,001E
160347876,6314003,98,2010300000000000
160349657,621400A,98,0000
160351796,6314020,98,00000098
160353577,E09401A,98,001E
160361617,4214001,98,0000906005082000
160367036,2214000,98,806800000000
160371675,4294001,98,0000000000000180
