Time, ID, Data
666373,4294001,0000000000000180
666376,18DAF198,0762029202010F00
666381,4214006,0000000000000000
666394,4394100,7E97EA0003FF8000
666413,4214001,0100808802D71700
666415,4394000,00000094
666423,4294001,0000000000000180
666426,421400B,00863E0400000000
666429,6214000,2C00400000340B00
666454,6284000,0000000000000000
666463,4214001,0100808802D71700
666466,18DA98F1,0322029200000000
666473,4294001,0000000000000180
666476,18DAF198,0762029202010F00
666482,4214006,0000000000000000
666489,6254000,80FFFF00FFFFFF00
666494,4394100,7EA7EA0003FF8000
666497,621401A,0005010000000000
666504,2294000,0000000000000000
666513,4214001,0100808802D71700
666515,4394000,00000094
666523,4294001,0000000000000180
666526,421400B,00863E0400000000
666559,6314000,0000000000000000
666563,4214001,0100808802E61700
666566,18DA98F1,0322029200000000
666573,4294001,0000000000000180
666576,18DAF198,0762029202010F00
666582,4214006,0000000000000000
666594,4394100,7EA7EA0003FF8000
666613,4214001,0100808802E61700
666615,2214000,006800000000
666617,4394000,00000094
666623,4294001,0000000000000180
666626,421400B,00863E0400000000
666628,18DA40F1,03220131
666635,18DAF140,0462013114
666654,C214003,132901012013
666659,6264000,071ED07FF01A1C00
666663,4214001,0100808802E61700
666666,18DA98F1,0322029200000000
666673,4294001,0000000000000180
666676,18DAF198,0762029202010F00
666679,6214000,2C00400000340B00
666682,4214006,0000000000000000
666694,4394100,7EA7EA0003FF8000
666709,63D4000,595B00000BC00000
666713,4214001,0100808802E61700
666715,4394000,00000094
666723,4294001,0000000000000180
666726,421400B,00863E0400000000
666739,6254000,80FFFF00FFFFFF00
666745,621401A,0005010000000000
666754,C054003,0471CAE188CC0000
666756,621400A,0000
666763,4214001,0100808802CD1700
666766,18DA98F1,0322029200000000
666773,4294001,0000000000000180
666776,18DAF198,0762029202010E00
666782,4214006,0000000000000000
666794,4394100,7EB7EA0003FF8000
666809,6314000,0000000000000000
666813,4214001,0100808802CD1700
666815,4394000,00000094
666823,4294001,0000000000000180
666826,421400B,00863E0400000000
666855,6314003,2010300000000000
666862,18DA98F1,0322029200000000
666865,4214001,0100808802CD1700
666868,2214000,006800000000
666873,4294001,0000000000000180
666876,18DAF198,0762029202010E00
666882,4214006,0000000000000000
666894,4394100,7EB7EA0003FF8000
666913,4214001,0100808802E61700
666915,4394000,00000094
666923,4294001,0000000000000180
666926,421400B,00863E0400000000
666929,6214000,2C00400000340B00
666954,6284000,0000000000000000
666957,A3D4003,2CA5100230000000
666963,4214001,0100808802E61700
666966,18DA98F1,0322029200000000
666973,4294001,0000000000000180
666976,18DAF198,0762029202010E00
666982,4214006,0000000000000000
666989,6254000,80FFFF00FFFFFF00
666994,4394100,7EA7EA0003FF8000
666997,621401A,0005010000000000
667013,4214001,0100808802E61700
667015,4394000,00000094
667023,4294001,0000000000000180
667026,421400B,00863E0400000000
667055,A354003,2CA5100230000000
667059,6314000,0000000000000000
667063,4214001,0100808802E61700
667066,18DA98F1,0322029200000000
667073,4294001,0000000000000180
667076,18DAF198,0762029202010E00
667082,4214006,0000000000000000
667094,4394100,7E97EB0003FF8000
667113,4214001,0100808802E61700
667115,2214000,006800000000
667118,4394000,00000094
667123,4294001,0000000000000180
667126,421400B,00863E0400000000
667155,A194003,0000400000000000
667159,6264000,071ED07FD01A1C00
667162,18DA98F1,0322029200000000
667165,4214001,0100808802E61700
667173,4294001,0000000000000180
667176,18DAF198,0762029202010E00
667179,6214000,2C00400000340B00
667182,4214006,0000000000000000
667194,4394100,7EA7EA0003FE8000
667209,63D4000,595B00000BC00000
667213,4214001,0100808802E61700
667215,4394000,00000094
667223,4294001,0000000000000180
667226,421400B,00863E0400000000
667239,6254000,80FFFF00FFFFFF00
667245,621401A,0005010000000000
667255,C394003,C202000008016000
667256,621400A,0000
667263,18DA98F1,0322029200000000
667265,4214001,0100808802E61700
667273,4294001,0000000000000180
667276,18DAF198,0762029202010E00
667281,4214006,0000000000000000
667294,4394100,7EC7EA0003FE8000
667309,6314000,0000000000000000
667313,4214001,0100808802E61700
667315,4394000,00000094
667323,4294001,0000000000000180
667326,421400B,00863E0400000000
667328,E094000,001E04401C4B
667332,E094020,000A
667334,E094003,000E
667335,E09400A,000E
667344,E09401A,000E
667355,6314003,2010300000000000
667363,4214001,0100808802ED1700
667365,2214000,006800000000
667368,6314020,00000094
667370,18DA98F1,0322029200000000
667373,4294001,0000000000000180
667376,18DAF198,0762029202010E00
667382,4214006,0000000000000000
667394,4394100,7E97EB0003FE8000
667413,4214001,0100808802ED1700
667415,4394000,00000094
667423,4294001,0000000000000180
667426,421400B,00863E0400000000
667429,6214000,2C00400000340B00
667454,6284000,0000000000000000
667463,18DA98F1,0322029200000000
667465,4214001,0100808802ED1700
667473,4294001,0000000000000180
667476,18DAF198,0762029202010E00
667482,4214006,0000000000000000
667489,6254000,80FFFF00FFFFFF00
667494,4394100,7EA7EA0003FE8000
667497,621401A,0005010000000000
667504,2294000,0000000000000000
667513,4214001,0100808802F01700
667515,4394000,00000094
667523,4294001,0000000000000180
667526,421400B,00863E0400000000
667559,6314000,0000000000000000
667563,4214001,0100808802F01700
667566,18DA98F1,0322029200000000
667573,4294001,0000000000000180
667576,18DAF198,0762029202010E00
667582,4214006,0000000000000000
667594,4394100,7EB7EA0003FE8000
667613,4214001,0100808802F01700
667615,2214000,006800000000
667618,4394000,00000094
667623,4294001,0000000000000180
667626,421400B,00863E0400000000
667628,18DA40F1,03220131
667635,18DAF140,0462013114
667654,C214003,132901012013
667659,6264000,071ED07FD0191C00
667663,18DA98F1,0322029200000000
667666,4214001,0100808802F71700
667673,4294001,0000000000000180
667676,18DAF198,0762029202010E00
667679,6214000,2C00400000340B00
667682,4214006,0000000000000000
667694,4394100,7EA7EB0003FF8000
667709,63D4000,595B00000BC00000
667713,4214001,0100808802F71700
667715,4394000,00000094
667723,4294001,0000000000000180
667726,421400B,00863E0400000000
667739,6254000,80FFFF00FFFFFF00
667745,621401A,0005010000000000
667754,C054003,0471CAE188CC0000
667756,621400A,0000
667763,18DA98F1,0322029200000000
667766,4214001,0100808802F71700
667773,4294001,0000000000000180
667776,18DAF198,0762029202010E00
667781,4214006,0000000000000000
667794,4394100,7EB7EA0003FE8000
667809,6314000,0000000000000000
667813,4214001,0100808802F01700
667815,4394000,00000094
667823,4294001,0000000000000180
667826,421400B,00863E0400000000
667855,6314003,2010300000000000
667863,18DA98F1,0322029200000000
667866,4214001,0100808802F01700
667868,2214000,006800000000
667873,4294001,0000000000000180
667876,18DAF198,0762029202010E00
667882,4214006,0000000000000000
667894,4394100,7E97EA0003FF8000
667913,4214001,0100808802F01700
667915,4394000,00000094
667923,4294001,0000000000000180
667926,421400B,00863E0400000000
667929,6214000,2C00400000340B00
667954,6284000,0000000000000000
667957,A3D4003,2CA5100230000000
667963,18DA98F1,0322029200000000
667966,4214001,0100808802F01700
667973,4294001,0000000000000180
667976,18DAF198,0762029202010E00
667982,4214006,0000000000000000
667989,6254000,80FFFF00FFFFFF00
667994,4394100,7EA7EA0003FF8000
667997,621401A,0005010000000000
668013,4214001,0100808802E61700
668015,4394000,00000094
668023,4294001,0000000000000180
668026,421400B,00863E0400000000
668055,A354003,2CA5100230000000
668059,6314000,0000000000000000
668063,4214001,0100808802E61700
668066,18DA98F1,0322029200000000
668073,4294001,0000000000000180
668076,18DAF198,0762029202010E00
668082,4214006,0000000000000000
668094,4394100,7EA7EA0003FF8000
668113,4214001,0100808802E61700
668116,2214000,006800000000
668118,4394000,00000094
668123,4294001,0000000000000180
668126,421400B,00863E0400000000
668155,A194003,0000400000000000
668159,6264000,081ED07FD01A1D00
668163,4214001,0100808802ED1700
668166,18DA98F1,0322029200000000
668173,4294001,0000000000000180
668176,18DAF198,0762029202010E00
668179,6214000,2C00400000340B00
668182,4214006,0000000000000000
668194,4394100,7EA7EA0003FF8000
668209,63D4000,595B00000BC00000
668213,4214001,0100808802ED1700
668215,4394000,00000094
668223,4294001,0000000000000180
668226,421400B,00863E0400000000
668239,6254000,80FFFF00FFFFFF00
668245,621401A,0005010000000000
668255,C394003,C202000008016000
668256,621400A,0000
668263,4214001,0100808802ED1700
668266,18DA98F1,0322029200000000
668273,4294001,0000000000000180
668276,18DAF198,0762029202010E00
668281,4214006,0000000000000000
668294,4394100,7EA7EA0003FF8000
668309,6314000,0000000000000000
668313,4214001,0100808802F01700
668315,4394000,00000094
668323,4294001,0000000000000180
668326,421400B,00863E0400000000
668329,E094000,001E04401C4B
668332,E094020,000A
