Time, ID, Bus, Data
88755132,6254000,98,80FFFF00FFFFFF00
88764574,C394003,98,C202000008016000
88788212,4214001,98,0000905D00000000
88798251,4294001,98,0000000000000180
88809971,4394100,98,7EB7EB0003FE0000
88825051,6314000,98,0000000000000000
88829270,4394000,98,00000043
88838290,4214001,98,0000905D00000000
88846409,E094000,98,001E00400C0B
88849309,421400B,98,00863E0400000000
88852229,4294001,98,0000000000000180
88854029,E094003,98,001A
88855809,E09400A,98,001A
88857589,E094020,98,000A
88864609,6314003,98,0010700000000000
88867009,6314020,98,00000098
88872250,621400A,98,0000
88879668,2214000,98,000000000000
88888249,4214001,98,0000905D00000000
88898268,4294001,98,0000000000000180
88909968,4394100,98,7EB7EB0003FE0000
88929266,4394000,98,00000043
88938247,4214001,98,0000905D00000000
88945025,6214000,98,0000180000000F00
88948286,4294001,98,0000000000000180
88951186,421400B,98,00863E0400000000
88970065,6284000,98,0000000000000000
88988244,4214001,98,0000905D00000000
88998285,4294001,98,0000000000000180
89005005,6254000,98,80FFFF00FFFFFF00
89009964,4394100,98,7EB7EB0003FE0000
89020084,2294000,98,0000000000000000
89029262,4394000,98,00000043
89038282,4214001,98,0000905D00000000
89048301,4294001,98,0000000000000180
89051202,421400B,98,00863E0400000000
89075062,6314000,98,0000000000000000
89088260,4214001,98,0000905D00000000
89098303,4294001,98,0000000000000180
89109980,4394100,98,7EB7EB0003FE0000
89129360,4394000,98,00000043
89131899,2214000,98,000000000000
89138300,4214001,98,0000905D00000000
89148299,4294001,98,0000000000000180
89151198,421400B,98,00863E0400000000
89164220,C214003,98,004004012013
89175098,6264000,98,021ED07FC0005300
89188278,4214001,98,0000905D00000000
89195096,6214000,98,0000180000000F00
89198319,4294001,98,0000000000000180
89209977,4394100,98,7EB7EB0003FE0000
89224997,63D4000,98,5652000006C00000
89229255,4394000,98,00000043
89238275,4214001,98,0000905D00000000
89248315,4294001,98,0000000000000180
89251216,421400B,98,00863E0400000000
89254994,6254000,98,80FFFF00FFFFFF00
89264516,C054003,98,1781CAE180E70000
89288338,4214001,98,0000905D00000000
89298393,4294001,98,0000000000000180
89309954,4394100,98,7EB7EB0003FE0000
89325052,6314000,98,0000000000000000
89329251,4394000,98,00000043
89338312,4214001,98,0000905D00000000
89348335,4294001,98,0000000000000180
89351232,421400B,98,00863E0400000000
89364591,6314003,98,0010700000000000
89372251,621400A,98,0000
89379651,2214000,98,000000000000
89388292,4214001,98,0000905D00000000
89398350,4294001,98,0000000000000180
89409950,4394100,98,7EB7EB0003FE0000
89429250,4394000,98,00000043
89438329,4214001,98,0000905D00000000
89445009,6214000,98,0000180000000F00
89448352,4294001,98,0000000000000180
89451250,421400B,98,00863E0400000000
89464570,A3D4003,98,2CA5100380000000
89470049,6284000,98,0000000000000000
89488308,4214001,98,0000905D00000000
89498366,4294001,98,0000000000000180
89504987,6254000,98,80FFFF00FFFFFF00
89509947,4394100,98,7EB7EB0003FE0000
89529246,4394000,98,00000043
89538346,4214001,98,0000905D00000000
89548367,4294001,98,0000000000000180
89551266,421400B,98,00863E0400000000
89564585,A354003,98,2CA5100380000000
89575105,6314000,98,0000000000000000
89588323,4214001,98,0000905D00000000
89598367,4294001,98,0000000000000180
89610084,4394100,98,7EB7EB0003FE0000
89629363,4394000,98,00000043
89631904,2214000,98,000000000000
89638342,4214001,98,0000905D00000000
89648381,4294001,98,0000000000000180
89651282,421400B,98,00863E0400000000
89664621,A194003,98,0000400000000000
89674980,6264000,98,021ED07FC0005300
89688340,4214001,98,0000905D00000000
89695001,6214000,98,0000180000000F00
89698382,4294001,98,0000000000000180
89709939,4394100,98,7EB7EB0003FE0000
89724980,63D4000,98,5652000006C00000
89729239,4394000,98,00000043
89738380,4214001,98,0000905D00000000
89748419,4294001,98,0000000000000180
89751318,421400B,98,00863E0400000000
89754978,6254000,98,80FFFF00FFFFFF00
89764538,C394003,98,C202000008016000
89788377,4214001,98,0000905D00000000
89798400,4294001,98,0000000000000180
89809936,4394100,98,7EB7EB0003FE0000
89825015,6314000,98,0000000000000000
89829235,4394000,98,00000043
89838376,4214001,98,0000905D00000000
89846414,E094000,98,001E00400C0B
89849334,4294001,98,0000000000000180
89852234,421400B,98,00863E0400000000
89854034,E094003,98,001A
89855815,E09400A,98,001A
89857597,E094020,98,000A
89864594,6314003,98,0010700000000000
89866974,6314020,98,080000A8
89872276,621400A,98,0000
89879654,2214000,98,000000000000
89888354,4214001,98,0000905D00000000
89898415,4294001,98,0000000000000180
89909933,4394100,98,7EB7EB0003FE0000
89929233,4394000,98,00000043
89938393,4214001,98,0000905D00000000
89944991,6214000,98,0000180000000F00
89948414,4294001,98,0000000000000180
89951312,421400B,98,00863E0400000000
89970031,6284000,98,0000000000000000
89988370,4214001,98,0000905D00000000
89998430,4294001,98,0000000000000180
90004951,6254000,98,80FFFF00FFFFFF00
90009949,4394100,98,7EB7EB0003FE0000
90020049,2294000,98,0000000000000000
90029269,4394000,98,00000043
90038430,4214001,98,0000905D00000000
90048429,4294001,98,0000000000000180
90051328,421400B,98,00863E0400000000
90075148,6314000,98,0000000000000000
90088387,4214001,98,0000905D00000000
90098426,4294001,98,0000000000000180
90110026,4394100,98,7EB7EB0003FE0000
90129245,4394000,98,00000043
90131786,2214000,98,000000000000
90138406,4214001,98,0000905D00000000
90148446,4294001,98,0000000000000180
90151345,421400B,98,00863E0400000000
90164205,C214003,98,004004012013
90174964,6264000,98,021ED07FC0005300
90188446,4214001,98,0000905D00000000
90194983,6214000,98,0000180000000F00
90198503,4294001,98,0000000000000180
90209924,4394100,98,7EB7EB0003FE0000
90224963,63D4000,98,5652000006C00000
90229222,4394000,98,00000043
90238462,4214001,98,0000905D00000000
90248481,4294001,98,0000000000000180
90251381,421400B,98,00863E0400000000
90254940,6254000,98,80FFFF00FFFFFF00
90264500,C054003,98,1781CAE180E70000
