Time, Id, Bus, Data
151094513,4214006,98,0000000000000000
151116153,621401A,98,0005010000000000
151119093,6314000,98,0000000000000000
151121892,4214001,98,0000D06B04021900
151131072,4294001,98,0000000000000180
151152031,4394100,98,7EC7EA0003FD8000
151170930,4214001,98,0000D06B04021900
151173470,2214000,98,006800000000
151175610,4394000,98,00000043
151181071,4294001,98,0000000000000180
151183971,421400B,98,00863E0400000000
151194509,4214006,98,0000000000000000
151199210,C214003,98,004604012013
151217028,6264000,98,091EB47FB0252500
151220949,4214001,98,0000D06B03FE1900
151231068,4294001,98,0000000000000180
151237148,6214000,98,2C004000003A0B00
151252148,4394100,98,7EC7EB0003FD8000
151267087,63D4000,98,565B00000AC00000
151270947,4214001,98,0000D06B03FE1900
151273086,4394000,98,00000043
151281067,4294001,98,0000000000000180
151283967,421400B,98,00863E0400000000
151294487,4214006,98,0000000000000000
151297365,6254000,98,80FFFF00FFFFFF00
151300166,C054003,98,1781CAE188E70000
151320985,4214001,98,0000D06B03FE1900
151331126,4294001,98,0000000000000180
151352005,4394100,98,7EA7EB0003FE0000
151366144,621401A,98,0005010000000000
151369084,6314000,98,0000000000000000
151371904,4214001,98,0000D06B04131900
151374044,4394000,98,00000043
151381084,4294001,98,0000000000000180
151383984,421400B,98,00863E0400000000
151394503,4214006,98,0000000000000000
151399624,6314003,98,2010300000000000
151401405,621400A,98,0400
151420963,4214001,98,0000D06B04131900
151423503,2214000,98,006800000000
151431083,4294001,98,0000000000000180
151452003,4394100,98,7EB7EB0003FE0000
151470982,4214001,98,0000D06B04131900
151473142,4394000,98,00000043
151481102,4294001,98,0000000000000180
151484002,421400B,98,00863E0400000000
151487041,6214000,98,2C004000003A0B00
151494541,4214006,98,0000000000000000
151499580,A3D4003,98,2CA5100400000000
151512101,6284000,98,0000000000000000
151520999,4214001,98,0000D06B04101900
151531078,4294001,98,0000000000000180
151547019,6254000,98,80FFFF00FFFFFF00
151551999,4394100,98,7EB7EB0003FD8000
151570998,4214001,98,0000D06B04101900
151573157,4394000,98,00000043
151581097,4294001,98,0000000000000180
151583998,421400B,98,00863E0400000000
151594496,4214006,98,0000000000000000
151599538,A354003,98,2CA5100400000000
151616337,621401A,98,0005010000000000
151619278,6314000,98,0000000000000000
151622116,4214001,98,0000D06B04101900
151631098,4294001,98,0000000000000180
151652036,4394100,98,7EA7EA0003FD8000
151670995,4214001,98,0000D06B040C1900
151673536,2214000,98,006800000000
151675676,4394000,98,00000043
151681096,4294001,98,0000000000000180
151683995,421400B,98,00863E0400000000
151694535,4214006,98,0000000000000000
151699636,A194003,98,0000400000000000
151717036,6264000,98,091EB47FB0212400
151721155,4214001,98,0000D06B040C1900
151731276,4294001,98,0000000000000180
151737095,6214000,98,2C004000003A0B00
151752074,4394100,98,7EB7EA0003FD8000
151767014,63D4000,98,565B00000BC00000
151771073,4214001,98,0000D06B040C1900
151773213,4394000,98,00000043
151781153,4294001,98,0000000000000180
151784053,421400B,98,00863E0400000000
151794494,4214006,98,0000000000000000
151797373,6254000,98,80FFFF00FFFFFF00
151800214,C394003,98,C202000008016000
151821031,4214001,98,0000D06B04171900
151831432,4294001,98,0000000000000180
151852031,4394100,98,7EA7EA0003FD8000
151866130,621401A,98,0005010000000000
151869073,6314000,98,0000000000000000
151871871,4214001,98,0000D06B04171900
151874011,4394000,98,00000043
